publication_id,topic_id,topic_name,score,subfield,field,domain
W2491458126,T11472,Analytical Chemistry and Sensors,0.792900025844574,Bioengineering,Chemical Engineering,Physical Sciences
W2491458126,T10212,Electrochemical sensors and biosensors,0.769599974155426,Electrical and Electronic Engineering,Engineering,Physical Sciences
W2491458126,T10640,Spectroscopy and Chemometric Analyses,0.677299976348877,Analytical Chemistry,Chemistry,Physical Sciences
W2161969291,T10331,Video Surveillance and Tracking Methods,0.9994000196456909,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2161969291,T10627,Advanced Image and Video Retrieval Techniques,0.9993000030517578,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2161969291,T10812,Human Pose and Action Recognition,0.9936000108718872,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W3145128584,T12002,"Computability, Logic, AI Algorithms",0.019700000062584877,Computational Theory and Mathematics,Computer Science,Physical Sciences
W3145128584,T11435,Polynomial and algebraic computation,0.01269999984651804,Computational Theory and Mathematics,Computer Science,Physical Sciences
W3145128584,T12797,History of Computing Technologies,0.010499999858438969,Computer Science Applications,Computer Science,Physical Sciences
W1665332082,T10467,Psychometric Methodologies and Testing,0.4756999909877777,Management Science and Operations Research,Decision Sciences,Social Sciences
W1665332082,T13447,Educational and Psychological Assessments,0.0272000003606081,Developmental and Educational Psychology,Psychology,Social Sciences
W1665332082,T13283,Mental Health Research Topics,0.007799999788403511,Experimental and Cognitive Psychology,Psychology,Social Sciences
W2164598857,T10627,Advanced Image and Video Retrieval Techniques,0.9970999956130981,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2164598857,T11605,Visual Attention and Saliency Detection,0.9966999888420105,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2164598857,T10057,Face and Expression Recognition,0.9958999752998352,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2296616510,T10500,Sparse and Compressive Sensing Techniques,0.9998999834060669,Computational Mechanics,Engineering,Physical Sciences
W2296616510,T10688,Image and Signal Denoising Methods,0.9990000128746033,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2296616510,T12015,Photoacoustic and Ultrasonic Imaging,0.9980000257492065,Biomedical Engineering,Engineering,Physical Sciences
W2052417512,T14196,Multidisciplinary Warburg-centric Studies,0.9998999834060669,Law,Social Sciences,Social Sciences
W2052417512,T13497,Hermeneutics and Narrative Identity,0.9333000183105469,Philosophy,Arts and Humanities,Social Sciences
W2052417512,T13558,"Philosophy, Science, and History",0.9061999917030334,History and Philosophy of Science,Arts and Humanities,Social Sciences
W2904250082,T10100,Metaheuristic Optimization Algorithms Research,0.13840000331401825,Artificial Intelligence,Computer Science,Physical Sciences
W2152195021,T10100,Metaheuristic Optimization Algorithms Research,0.9764999747276306,Artificial Intelligence,Computer Science,Physical Sciences
W2152195021,T10320,Neural Networks and Applications,0.9521999955177307,Artificial Intelligence,Computer Science,Physical Sciences
W2145417574,T10575,Wireless Communication Networks Research,0.5149999856948853,Computer Networks and Communications,Computer Science,Physical Sciences
W2145417574,T10651,"IPv6, Mobility, Handover, Networks, Security",0.49309998750686646,Electrical and Electronic Engineering,Engineering,Physical Sciences
W2101105183,T10181,Natural Language Processing Techniques,1.0,Artificial Intelligence,Computer Science,Physical Sciences
W2101105183,T10028,Topic Modeling,0.9988999962806702,Artificial Intelligence,Computer Science,Physical Sciences
W2101105183,T13629,Text Readability and Simplification,0.9919000267982483,Artificial Intelligence,Computer Science,Physical Sciences
W1539265701,T13299,Educational Leadership and Administration,0.11429999768733978,Education,Social Sciences,Social Sciences
W2099111195,T10050,Multi-Criteria Decision Making,0.6917999982833862,Management Science and Operations Research,Decision Sciences,Social Sciences
W2099111195,T12002,"Computability, Logic, AI Algorithms",0.6090999841690063,Computational Theory and Mathematics,Computer Science,Physical Sciences
W2099111195,T12261,Statistical Mechanics and Entropy,0.5849000215530396,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
W4299689471,T11871,Advanced Statistical Methods and Models,0.32440000772476196,Statistics and Probability,Mathematics,Physical Sciences
W4299689471,T12368,Grey System Theory Applications,0.29739999771118164,Management Science and Operations Research,Decision Sciences,Social Sciences
W4299689471,T12135,Fuzzy Systems and Optimization,0.2646999955177307,Statistics and Probability,Mathematics,Physical Sciences
W1607071030,T10360,Fluid Dynamics and Turbulent Flows,0.6380000114440918,Computational Mechanics,Engineering,Physical Sciences
W1607071030,T11254,Fluid Dynamics and Vibration Analysis,0.6333000063896179,Computational Mechanics,Engineering,Physical Sciences
W1607071030,T13951,Fluid dynamics and aerodynamics studies,0.6182000041007996,Computational Mechanics,Engineering,Physical Sciences
W1505626160,T12167,Bacterial Identification and Susceptibility Testing,0.9950000047683716,Clinical Biochemistry,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W1505626160,T10147,Antibiotic Resistance in Bacteria,0.9745000004768372,Molecular Medicine,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W1505626160,T10897,Antibiotic Use and Resistance,0.9623000025749207,Applied Microbiology and Biotechnology,Immunology and Microbiology,Life Sciences
W2036149274,T13748,Advanced Statistical Modeling Techniques,0.2732999920845032,Computer Networks and Communications,Computer Science,Physical Sciences
W2036149274,T14260,Impact of AI and Big Data on Business and Society,0.26159998774528503,Management Science and Operations Research,Decision Sciences,Social Sciences
W1780382453,T11806,Service-Learning and Community Engagement,0.6467999815940857,Education,Social Sciences,Social Sciences
W2124386111,T10824,Image Retrieval and Classification Techniques,0.9994000196456909,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2124386111,T12549,Image and Object Detection Techniques,0.9988999962806702,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2124386111,T10627,Advanced Image and Video Retrieval Techniques,0.9987000226974487,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2129995310,T11472,Analytical Chemistry and Sensors,0.8507000207901001,Bioengineering,Chemical Engineering,Physical Sciences
W2129995310,T10640,Spectroscopy and Chemometric Analyses,0.8363999724388123,Analytical Chemistry,Chemistry,Physical Sciences
W2129995310,T10212,Electrochemical sensors and biosensors,0.7960000038146973,Electrical and Electronic Engineering,Engineering,Physical Sciences
W1672766972,T11877,Iron oxide chemistry and applications,0.20839999616146088,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
W1487923163,T11404,Irrigation Practices and Water Management,0.48980000615119934,Soil Science,Agricultural and Biological Sciences,Life Sciences
W1487923163,T10266,Plant Water Relations and Carbon Dynamics,0.4650999903678894,Global and Planetary Change,Environmental Science,Physical Sciences
W2124776405,T10320,Neural Networks and Applications,0.2619999945163727,Artificial Intelligence,Computer Science,Physical Sciences
W2028954902,T12880,Qualitative Research Methods and Applications,0.13830000162124634,Education,Social Sciences,Social Sciences
W1673310716,T11106,Data Management and Algorithms,0.9997000098228455,Signal Processing,Computer Science,Physical Sciences
W1673310716,T10538,Data Mining Algorithms and Applications,0.9983000159263611,Information Systems,Computer Science,Physical Sciences
W1673310716,T10637,Advanced Clustering Algorithms Research,0.9976000189781189,Artificial Intelligence,Computer Science,Physical Sciences
W2912565176,T10820,Fuzzy Logic and Control Systems,0.12630000710487366,Artificial Intelligence,Computer Science,Physical Sciences
W4388147587,T13057,Asian Industrial and Economic Development,0.45350000262260437,Political Science and International Relations,Social Sciences,Social Sciences
W2156909104,T10320,Neural Networks and Applications,0.9437999725341797,Artificial Intelligence,Computer Science,Physical Sciences
W1995945562,T10136,Statistical Methods and Inference,0.06650000065565109,Statistics and Probability,Mathematics,Physical Sciences
W1649645444,T12490,Software Engineering and Design Patterns,0.9984999895095825,Development,Social Sciences,Social Sciences
W1649645444,T10317,Advanced Database Systems and Queries,0.9886999726295471,Computer Networks and Communications,Computer Science,Physical Sciences
W1649645444,T11450,Model-Driven Software Engineering Techniques,0.9782000184059143,Software,Computer Science,Physical Sciences
W1763243278,T10305,Power System Optimization and Stability,0.9998999834060669,Electrical and Electronic Engineering,Engineering,Physical Sciences
W1763243278,T11102,HVDC Systems and Fault Protection,0.9973999857902527,Electrical and Electronic Engineering,Engineering,Physical Sciences
W1763243278,T10972,Power Systems Fault Detection,0.9927999973297119,Control and Systems Engineering,Engineering,Physical Sciences
W1714723801,T11994,Human Resource Development and Performance Evaluation,0.08150000125169754,Applied Psychology,Psychology,Social Sciences
W1714723801,T12880,Qualitative Research Methods and Applications,0.07800000160932541,Education,Social Sciences,Social Sciences
W1714723801,T12010,Evaluation and Performance Assessment,0.06889999657869339,Management Science and Operations Research,Decision Sciences,Social Sciences
W2061901927,T10064,Complex Network Analysis Techniques,0.991599977016449,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
W2061901927,T12592,Opinion Dynamics and Social Influence,0.9099000096321106,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
W3106889297,T13398,Data Analysis with R,0.012500000186264515,Artificial Intelligence,Computer Science,Physical Sciences
W3106889297,T10467,Psychometric Methodologies and Testing,0.009600000455975533,Management Science and Operations Research,Decision Sciences,Social Sciences
W3106889297,T13307,Diverse Scientific and Engineering Research,0.007799999788403511,Computational Mechanics,Engineering,Physical Sciences
W2125055259,T11975,Evolutionary Algorithms and Applications,0.732699990272522,Artificial Intelligence,Computer Science,Physical Sciences
W3214833809,T11994,Human Resource Development and Performance Evaluation,0.29429998993873596,Applied Psychology,Psychology,Social Sciences
W3214833809,T12010,Evaluation and Performance Assessment,0.2581000030040741,Management Science and Operations Research,Decision Sciences,Social Sciences
W4301861531,T10243,Statistical Methods and Bayesian Inference,0.11060000211000443,Statistics and Probability,Mathematics,Physical Sciences
W4301861531,T11871,Advanced Statistical Methods and Models,0.029200000688433647,Statistics and Probability,Mathematics,Physical Sciences
W4301861531,T11901,Bayesian Methods and Mixture Models,0.022199999541044235,Artificial Intelligence,Computer Science,Physical Sciences
W2144634347,T13937,"Genetics, Bioinformatics, and Biomedical Research",0.840499997138977,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W4298091299,T14484,Technology and Data Analysis,0.06019999831914902,Information Systems,Computer Science,Physical Sciences
W4298091299,T13748,Advanced Statistical Modeling Techniques,0.05249999836087227,Computer Networks and Communications,Computer Science,Physical Sciences
W1639032689,T10100,Metaheuristic Optimization Algorithms Research,0.6876999735832214,Artificial Intelligence,Computer Science,Physical Sciences
W2159080219,T11303,Bayesian Modeling and Causal Inference,0.9979000091552734,Artificial Intelligence,Computer Science,Physical Sciences
