id,type,source,target,year,publication_id,journal_id,person_id,author_position,is_corresponding,sort_order,institution_id,institution_name,raw_affiliation,latitude,longitude,topic_id,topic_name,score,keyword_id,keyword_name
has_topic:publication:W2117178635->topic:T13832,has_topic,publication:W2117178635,topic:T13832,,W2117178635,,,,,,,,,,,T13832,Advanced Decision-Making Techniques,0.7627000212669373,,
has_topic:publication:W2117178635->topic:T10057,has_topic,publication:W2117178635,topic:T10057,,W2117178635,,,,,,,,,,,T10057,Face and Expression Recognition,0.6862000226974487,,
has_topic:publication:W2117178635->topic:T10320,has_topic,publication:W2117178635,topic:T10320,,W2117178635,,,,,,,,,,,T10320,Neural Networks and Applications,0.6801999807357788,,
has_topic:publication:W2110603299->topic:T10007,has_topic,publication:W2110603299,topic:T10007,,W2110603299,,,,,,,,,,,T10007,Monetary Policy and Economic Impact,0.9739000201225281,,
has_topic:publication:W1979575715->topic:T10007,has_topic,publication:W1979575715,topic:T10007,,W1979575715,,,,,,,,,,,T10007,Monetary Policy and Economic Impact,0.9936000108718872,,
has_topic:publication:W1979575715->topic:T10393,has_topic,publication:W1979575715,topic:T10393,,W1979575715,,,,,,,,,,,T10393,Economic Growth and Productivity,0.9817000031471252,,
has_topic:publication:W1979575715->topic:T12137,has_topic,publication:W1979575715,topic:T12137,,W1979575715,,,,,,,,,,,T12137,Economic theories and models,0.9714999794960022,,
has_topic:publication:W2108818539->topic:T11871,has_topic,publication:W2108818539,topic:T11871,,W2108818539,,,,,,,,,,,T11871,Advanced Statistical Methods and Models,0.9973999857902527,,
has_topic:publication:W2108818539->topic:T10243,has_topic,publication:W2108818539,topic:T10243,,W2108818539,,,,,,,,,,,T10243,Statistical Methods and Bayesian Inference,0.9886999726295471,,
has_topic:publication:W2108818539->topic:T10136,has_topic,publication:W2108818539,topic:T10136,,W2108818539,,,,,,,,,,,T10136,Statistical Methods and Inference,0.983299970626831,,
has_topic:publication:W3011865677->topic:T10315,has_topic,publication:W3011865677,topic:T10315,,W3011865677,,,,,,,,,,,T10315,Decision-Making and Behavioral Economics,0.8069000244140625,,
has_topic:publication:W3011865677->topic:T11413,has_topic,publication:W3011865677,topic:T11413,,W3011865677,,,,,,,,,,,T11413,Risk and Portfolio Optimization,0.016699999570846558,,
has_topic:publication:W3011865677->topic:T11886,has_topic,publication:W3011865677,topic:T11886,,W3011865677,,,,,,,,,,,T11886,Agricultural risk and resilience,0.016599999740719795,,
has_topic:publication:W2139122730->topic:T13608,has_topic,publication:W2139122730,topic:T13608,,W2139122730,,,,,,,,,,,T13608,Advanced Computational Techniques in Science and Engineering,0.30079999566078186,,
has_topic:publication:W2112352537->topic:T11911,has_topic,publication:W2112352537,topic:T11911,,W2112352537,,,,,,,,,,,T11911,Spatial and Panel Data Analysis,0.9990000128746033,,
has_topic:publication:W2112352537->topic:T10136,has_topic,publication:W2112352537,topic:T10136,,W2112352537,,,,,,,,,,,T10136,Statistical Methods and Inference,0.9836999773979187,,
has_topic:publication:W2112352537->topic:T10357,has_topic,publication:W2112352537,topic:T10357,,W2112352537,,,,,,,,,,,T10357,Efficiency Analysis Using DEA,0.9772999882698059,,
has_topic:publication:W2178225550->topic:T10320,has_topic,publication:W2178225550,topic:T10320,,W2178225550,,,,,,,,,,,T10320,Neural Networks and Applications,0.2207999974489212,,
has_topic:publication:W2178225550->topic:T12157,has_topic,publication:W2178225550,topic:T12157,,W2178225550,,,,,,,,,,,T12157,Geochemistry and Geologic Mapping,0.19789999723434448,,
has_topic:publication:W2178225550->topic:T10876,has_topic,publication:W2178225550,topic:T10876,,W2178225550,,,,,,,,,,,T10876,Fault Detection and Control Systems,0.18209999799728394,,
has_topic:publication:W2318680928->topic:T10050,has_topic,publication:W2318680928,topic:T10050,,W2318680928,,,,,,,,,,,T10050,Multi-Criteria Decision Making,0.08699999749660492,,
has_topic:publication:W2318680928->topic:T13748,has_topic,publication:W2318680928,topic:T13748,,W2318680928,,,,,,,,,,,T13748,Advanced Statistical Modeling Techniques,0.08269999921321869,,
has_topic:publication:W2318680928->topic:T10475,has_topic,publication:W2318680928,topic:T10475,,W2318680928,,,,,,,,,,,T10475,Psychological Well-being and Life Satisfaction,0.07800000160932541,,
has_topic:publication:W2015930340->topic:T10785,has_topic,publication:W2015930340,topic:T10785,,W2015930340,,,,,,,,,,,T10785,Economic Theory and Institutions,0.8242999911308289,,
has_topic:publication:W2015930340->topic:T12137,has_topic,publication:W2015930340,topic:T12137,,W2015930340,,,,,,,,,,,T12137,Economic theories and models,0.7164000272750854,,
has_topic:publication:W1736209534->topic:T11122,has_topic,publication:W1736209534,topic:T11122,,W1736209534,,,,,,,,,,,T11122,Online Learning and Analytics,0.20350000262260437,,
has_topic:publication:W2053154970->topic:T13309,has_topic,publication:W2053154970,topic:T13309,,W2053154970,,,,,,,,,,,T13309,Reliability and Agreement in Measurement,0.9991000294685364,,
has_topic:publication:W2053154970->topic:T10050,has_topic,publication:W2053154970,topic:T10050,,W2053154970,,,,,,,,,,,T10050,Multi-Criteria Decision Making,0.9203000068664551,,
has_topic:publication:W2140369176->topic:T14483,has_topic,publication:W2140369176,topic:T14483,,W2140369176,,,,,,,,,,,T14483,Education and Teacher Training,0.7339000105857849,,
has_topic:publication:W2140369176->topic:T12217,has_topic,publication:W2140369176,topic:T12217,,W2140369176,,,,,,,,,,,T12217,Higher Education Teaching and Evaluation,0.6424999833106995,,
has_topic:publication:W2140369176->topic:T10008,has_topic,publication:W2140369176,topic:T10008,,W2140369176,,,,,,,,,,,T10008,Teacher Education and Leadership Studies,0.6191999912261963,,
has_topic:publication:W2332086916->topic:T12474,has_topic,publication:W2332086916,topic:T12474,,W2332086916,,,,,,,,,,,T12474,Education Discipline and Inequality,0.47510001063346863,,
has_topic:publication:W1570448133->topic:T10538,has_topic,publication:W1570448133,topic:T10538,,W1570448133,,,,,,,,,,,T10538,Data Mining Algorithms and Applications,0.9994000196456909,,
has_topic:publication:W1570448133->topic:T12535,has_topic,publication:W1570448133,topic:T12535,,W1570448133,,,,,,,,,,,T12535,Machine Learning and Data Classification,0.994700014591217,,
has_topic:publication:W1570448133->topic:T11269,has_topic,publication:W1570448133,topic:T11269,,W1570448133,,,,,,,,,,,T11269,Algorithms and Data Compression,0.9937000274658203,,
has_topic:publication:W2124614417->topic:T12327,has_topic,publication:W2124614417,topic:T12327,,W2124614417,,,,,,,,,,,T12327,Various Chemistry Research Topics,0.6200000047683716,,
has_topic:publication:W2085491458->topic:T10208,has_topic,publication:W2085491458,topic:T10208,,W2085491458,,,,,,,,,,,T10208,Labor market dynamics and wage inequality,0.9961000084877014,,
has_topic:publication:W2085491458->topic:T11770,has_topic,publication:W2085491458,topic:T11770,,W2085491458,,,,,,,,,,,T11770,Fiscal Policy and Economic Growth,0.9650999903678894,,
has_topic:publication:W2085491458->topic:T11239,has_topic,publication:W2085491458,topic:T11239,,W2085491458,,,,,,,,,,,T11239,Social Capital and Networks,0.9625999927520752,,
has_topic:publication:W2115755118->topic:T10320,has_topic,publication:W2115755118,topic:T10320,,W2115755118,,,,,,,,,,,T10320,Neural Networks and Applications,0.29660001397132874,,
has_topic:publication:W1542649433->topic:T12294,has_topic,publication:W1542649433,topic:T12294,,W1542649433,,,,,,,,,,,T12294,Agricultural Science and Fertilization,0.7763000130653381,,
has_topic:publication:W1542649433->topic:T11418,has_topic,publication:W1542649433,topic:T11418,,W1542649433,,,,,,,,,,,T11418,Plant Micronutrient Interactions and Effects,0.7024999856948853,,
has_topic:publication:W1542649433->topic:T12795,has_topic,publication:W1542649433,topic:T12795,,W1542649433,,,,,,,,,,,T12795,Banana Cultivation and Research,0.6317999958992004,,
has_topic:publication:W2120644786->topic:T11879,has_topic,publication:W2120644786,topic:T11879,,W2120644786,,,,,,,,,,,T11879,Protist diversity and phylogeny,0.9994999766349792,,
has_topic:publication:W2120644786->topic:T10015,has_topic,publication:W2120644786,topic:T10015,,W2120644786,,,,,,,,,,,T10015,Genomics and Phylogenetic Studies,0.9940999746322632,,
has_topic:publication:W2120644786->topic:T11048,has_topic,publication:W2120644786,topic:T11048,,W2120644786,,,,,,,,,,,T11048,Bacteriophages and microbial interactions,0.9908999800682068,,
has_topic:publication:W2162123284->topic:T13531,has_topic,publication:W2162123284,topic:T13531,,W2162123284,,,,,,,,,,,T13531,Surface and Thin Film Phenomena,0.37940001487731934,,
has_topic:publication:W2162123284->topic:T14128,has_topic,publication:W2162123284,topic:T14128,,W2162123284,,,,,,,,,,,T14128,Metallurgical and Alloy Processes,0.37790000438690186,,
has_topic:publication:W2163815564->topic:T10301,has_topic,publication:W2163815564,topic:T10301,,W2163815564,,,,,,,,,,,T10301,Mitochondrial Function and Pathology,0.6965000033378601,,
has_topic:publication:W2157005274->topic:T11191,has_topic,publication:W2157005274,topic:T11191,,W2157005274,,,,,,,,,,,T11191,Mathematical functions and polynomials,0.9276000261306763,,
has_topic:publication:W2036897871->topic:T10015,has_topic,publication:W2036897871,topic:T10015,,W2036897871,,,,,,,,,,,T10015,Genomics and Phylogenetic Studies,0.9998999834060669,,
has_topic:publication:W2036897871->topic:T11482,has_topic,publication:W2036897871,topic:T11482,,W2036897871,,,,,,,,,,,T11482,RNA modifications and cancer,0.9986000061035156,,
has_topic:publication:W2036897871->topic:T10521,has_topic,publication:W2036897871,topic:T10521,,W2036897871,,,,,,,,,,,T10521,RNA and protein synthesis mechanisms,0.9983000159263611,,
has_topic:publication:W4392145873->topic:T12267,has_topic,publication:W4392145873,topic:T12267,,W4392145873,,,,,,,,,,,T12267,Diet and metabolism studies,0.9689000248908997,,
has_topic:publication:W4392145873->topic:T13551,has_topic,publication:W4392145873,topic:T13551,,W4392145873,,,,,,,,,,,T13551,Biochemical effects in animals,0.9628000259399414,,
has_topic:publication:W4392145873->topic:T12964,has_topic,publication:W4392145873,topic:T12964,,W4392145873,,,,,,,,,,,T12964,"Diet, Metabolism, and Disease",0.9556999802589417,,
has_topic:publication:W75231382->topic:T13622,has_topic,publication:W75231382,topic:T13622,,W75231382,,,,,,,,,,,T13622,Historical and Environmental Studies,0.14380000531673431,,
has_topic:publication:W75231382->topic:T13920,has_topic,publication:W75231382,topic:T13920,,W75231382,,,,,,,,,,,T13920,Urban Planning and Valuation,0.14020000398159027,,
has_topic:publication:W2905811773->topic:T10068,has_topic,publication:W2905811773,topic:T10068,,W2905811773,,,,,,,,,,,T10068,Technology Adoption and User Behaviour,0.9690999984741211,,
has_topic:publication:W2905811773->topic:T13083,has_topic,publication:W2905811773,topic:T13083,,W2905811773,,,,,,,,,,,T13083,Advanced Text Analysis Techniques,0.9595999717712402,,
has_topic:publication:W2905811773->topic:T10154,has_topic,publication:W2905811773,topic:T10154,,W2905811773,,,,,,,,,,,T10154,Customer Service Quality and Loyalty,0.9447000026702881,,
has_topic:publication:W2019607817->topic:T12422,has_topic,publication:W2019607817,topic:T12422,,W2019607817,,,,,,,,,,,T12422,Radiomics and Machine Learning in Medical Imaging,0.9998000264167786,,
has_topic:publication:W2019607817->topic:T10522,has_topic,publication:W2019607817,topic:T10522,,W2019607817,,,,,,,,,,,T10522,Medical Imaging Techniques and Applications,0.9997000098228455,,
has_topic:publication:W2019607817->topic:T10417,has_topic,publication:W2019607817,topic:T10417,,W2019607817,,,,,,,,,,,T10417,Lung Cancer Treatments and Mutations,0.9976999759674072,,
has_topic:publication:W2116475791->topic:T10206,has_topic,publication:W2116475791,topic:T10206,,W2116475791,,,,,,,,,,,T10206,Meta-analysis and systematic reviews,0.9991000294685364,,
has_topic:publication:W2116475791->topic:T10416,has_topic,publication:W2116475791,topic:T10416,,W2116475791,,,,,,,,,,,T10416,Traumatic Brain Injury Research,0.9772999882698059,,
has_topic:publication:W2116475791->topic:T10084,has_topic,publication:W2116475791,topic:T10084,,W2116475791,,,,,,,,,,,T10084,Musculoskeletal pain and rehabilitation,0.942799985408783,,
has_topic:publication:W2076452041->topic:T10357,has_topic,publication:W2076452041,topic:T10357,,W2076452041,,,,,,,,,,,T10357,Efficiency Analysis Using DEA,0.9990000128746033,,
has_topic:publication:W2076452041->topic:T12709,has_topic,publication:W2076452041,topic:T12709,,W2076452041,,,,,,,,,,,T12709,Optimization and Mathematical Programming,0.9943000078201294,,
has_topic:publication:W2076452041->topic:T10328,has_topic,publication:W2076452041,topic:T10328,,W2076452041,,,,,,,,,,,T10328,Supply Chain and Inventory Management,0.9890999794006348,,
has_topic:publication:W2125078269->topic:T10143,has_topic,publication:W2125078269,topic:T10143,,W2125078269,,,,,,,,,,,T10143,Chronic Obstructive Pulmonary Disease (COPD) Research,1.0,,
has_topic:publication:W2125078269->topic:T10051,has_topic,publication:W2125078269,topic:T10051,,W2125078269,,,,,,,,,,,T10051,Asthma and respiratory diseases,0.9994999766349792,,
has_topic:publication:W2125078269->topic:T10322,has_topic,publication:W2125078269,topic:T10322,,W2125078269,,,,,,,,,,,T10322,Respiratory Support and Mechanisms,0.9965999722480774,,
has_topic:publication:W2133766618->topic:T12880,has_topic,publication:W2133766618,topic:T12880,,W2133766618,,,,,,,,,,,T12880,Qualitative Research Methods and Applications,0.024399999529123306,,
has_topic:publication:W2133766618->topic:T12950,has_topic,publication:W2133766618,topic:T12950,,W2133766618,,,,,,,,,,,T12950,Educational Environments and Student Outcomes,0.02019999921321869,,
has_topic:publication:W2133766618->topic:T13412,has_topic,publication:W2133766618,topic:T13412,,W2133766618,,,,,,,,,,,T13412,Education and Technology Integration,0.016499999910593033,,
has_topic:publication:W2030966943->topic:T11764,has_topic,publication:W2030966943,topic:T11764,,W2030966943,,,,,,,,,,,T11764,Evolution and Genetic Dynamics,0.9648000001907349,,
has_topic:publication:W2030966943->topic:T11901,has_topic,publication:W2030966943,topic:T11901,,W2030966943,,,,,,,,,,,T11901,Bayesian Methods and Mixture Models,0.9490000009536743,,
has_topic:publication:W2030966943->topic:T11152,has_topic,publication:W2030966943,topic:T11152,,W2030966943,,,,,,,,,,,T11152,Stochastic processes and statistical mechanics,0.9053000211715698,,
has_topic:publication:W4254275792->topic:T11901,has_topic,publication:W4254275792,topic:T11901,,W4254275792,,,,,,,,,,,T11901,Bayesian Methods and Mixture Models,0.8130000233650208,,
has_topic:publication:W4254275792->topic:T11764,has_topic,publication:W4254275792,topic:T11764,,W4254275792,,,,,,,,,,,T11764,Evolution and Genetic Dynamics,0.7384999990463257,,
has_topic:publication:W1997476591->topic:T10594,has_topic,publication:W1997476591,topic:T10594,,W1997476591,,,,,,,,,,,T10594,Genetic and phenotypic traits in livestock,0.9765999913215637,,
has_topic:publication:W1997476591->topic:T10012,has_topic,publication:W1997476591,topic:T10012,,W1997476591,,,,,,,,,,,T10012,Genetic diversity and population structure,0.9704999923706055,,
has_topic:publication:W1997476591->topic:T11898,has_topic,publication:W1997476591,topic:T11898,,W1997476591,,,,,,,,,,,T11898,Economics of Agriculture and Food Markets,0.9291999936103821,,
has_topic:publication:W2038600245->topic:T12242,has_topic,publication:W2038600245,topic:T12242,,W2038600245,,,,,,,,,,,T12242,Latin American and Latino Studies,0.39719998836517334,,
has_topic:publication:W2038600245->topic:T13428,has_topic,publication:W2038600245,topic:T13428,,W2038600245,,,,,,,,,,,T13428,Anarchism and Radical Politics,0.361299991607666,,
has_topic:publication:W2038600245->topic:T12444,has_topic,publication:W2038600245,topic:T12444,,W2038600245,,,,,,,,,,,T12444,"Art, Politics, and Modernism",0.3346000015735626,,
has_topic:publication:W3146083582->topic:T12320,has_topic,publication:W3146083582,topic:T12320,,W3146083582,,,,,,,,,,,T12320,Feminist Epistemology and Gender Studies,0.28040000796318054,,
has_topic:publication:W3146083582->topic:T12231,has_topic,publication:W3146083582,topic:T12231,,W3146083582,,,,,,,,,,,T12231,Contemporary Sociological Theory and Practice,0.28029999136924744,,
