id,type,source,target,publication_id,topic_id,topic_name,score
has_topic:publication:W2752782242->topic:T11307,has_topic,publication:W2752782242,topic:T11307,W2752782242,T11307,Domain Adaptation and Few-Shot Learning,0.9991999864578247
has_topic:publication:W2752782242->topic:T12131,has_topic,publication:W2752782242,topic:T12131,W2752782242,T12131,Wireless Signal Modulation Classification,0.9943000078201294
has_topic:publication:W2412247133->topic:T12414,has_topic,publication:W2412247133,topic:T12414,W2412247133,T12414,Coastal and Marine Management,0.9416999816894531
has_topic:publication:W2041902442->topic:T10474,has_topic,publication:W2041902442,topic:T10474,W2041902442,T10474,Material Dynamics and Properties,0.9945999979972839
has_topic:publication:W2041902442->topic:T10402,has_topic,publication:W2041902442,topic:T10402,W2041902442,T10402,Phase Equilibria and Thermodynamics,0.9886000156402588
has_topic:publication:W2041902442->topic:T11520,has_topic,publication:W2041902442,topic:T11520,W2041902442,T11520,Advanced Thermodynamics and Statistical Mechanics,0.9835000038146973
has_topic:publication:W2963446712->topic:T10036,has_topic,publication:W2963446712,topic:T10036,W2963446712,T10036,Advanced Neural Network Applications,1.0
has_topic:publication:W2963446712->topic:T11307,has_topic,publication:W2963446712,topic:T11307,W2963446712,T11307,Domain Adaptation and Few-Shot Learning,0.9994999766349792
has_topic:publication:W2963446712->topic:T10812,has_topic,publication:W2963446712,topic:T10812,W2963446712,T10812,Human Pose and Action Recognition,0.9991999864578247
has_topic:publication:W2249595199->topic:T10162,has_topic,publication:W2249595199,topic:T10162,W2249595199,T10162,Online and Blended Learning,0.352400004863739
has_topic:publication:W2249595199->topic:T11875,has_topic,publication:W2249595199,topic:T11875,W2249595199,T11875,Statistics Education and Methodologies,0.3215999901294708
has_topic:publication:W2565639579->topic:T10036,has_topic,publication:W2565639579,topic:T10036,W2565639579,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W2565639579->topic:T10627,has_topic,publication:W2565639579,topic:T10627,W2565639579,T10627,Advanced Image and Video Retrieval Techniques,0.9993000030517578
has_topic:publication:W2565639579->topic:T11307,has_topic,publication:W2565639579,topic:T11307,W2565639579,T11307,Domain Adaptation and Few-Shot Learning,0.9965000152587891
has_topic:publication:W2963351448->topic:T10036,has_topic,publication:W2963351448,topic:T10036,W2963351448,T10036,Advanced Neural Network Applications,0.9998000264167786
has_topic:publication:W2963351448->topic:T10331,has_topic,publication:W2963351448,topic:T10331,W2963351448,T10331,Video Surveillance and Tracking Methods,0.9988999962806702
has_topic:publication:W2963351448->topic:T11307,has_topic,publication:W2963351448,topic:T11307,W2963351448,T11307,Domain Adaptation and Few-Shot Learning,0.9973999857902527
has_topic:publication:W2962858109->topic:T11714,has_topic,publication:W2962858109,topic:T11714,W2962858109,T11714,Multimodal Machine Learning Applications,0.9998999834060669
has_topic:publication:W2962858109->topic:T12026,has_topic,publication:W2962858109,topic:T12026,W2962858109,T12026,Explainable Artificial Intelligence (XAI),0.998199999332428
has_topic:publication:W2962858109->topic:T11307,has_topic,publication:W2962858109,topic:T11307,W2962858109,T11307,Domain Adaptation and Few-Shot Learning,0.996999979019165
has_topic:publication:W2963150697->topic:T10036,has_topic,publication:W2963150697,topic:T10036,W2963150697,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W2963150697->topic:T10812,has_topic,publication:W2963150697,topic:T10812,W2963150697,T10812,Human Pose and Action Recognition,0.9987000226974487
has_topic:publication:W2963150697->topic:T10627,has_topic,publication:W2963150697,topic:T10627,W2963150697,T10627,Advanced Image and Video Retrieval Techniques,0.9965000152587891
has_topic:publication:W2971035958->topic:T14060,has_topic,publication:W2971035958,topic:T14060,W2971035958,T14060,Education and Communication Studies,0.7412999868392944
has_topic:publication:W2971035958->topic:T10561,has_topic,publication:W2971035958,topic:T10561,W2971035958,T10561,Educational Research and Methods,0.7150999903678894
has_topic:publication:W2971035958->topic:T12952,has_topic,publication:W2971035958,topic:T12952,W2971035958,T12952,School Leadership and Teacher Performance,0.6869000196456909
has_topic:publication:W1515587369->topic:T12880,has_topic,publication:W1515587369,topic:T12880,W1515587369,T12880,Qualitative Research Methods and Applications,0.21439999341964722
has_topic:publication:W2962793481->topic:T10775,has_topic,publication:W2962793481,topic:T10775,W2962793481,T10775,Generative Adversarial Networks and Image Synthesis,0.9976999759674072
has_topic:publication:W2962793481->topic:T11105,has_topic,publication:W2962793481,topic:T11105,W2962793481,T11105,Advanced Image Processing Techniques,0.9908999800682068
has_topic:publication:W2962793481->topic:T10531,has_topic,publication:W2962793481,topic:T10531,W2962793481,T10531,Advanced Vision and Imaging,0.9871000051498413
has_topic:publication:W2531409750->topic:T11307,has_topic,publication:W2531409750,topic:T11307,W2531409750,T11307,Domain Adaptation and Few-Shot Learning,0.9997000098228455
has_topic:publication:W2531409750->topic:T11689,has_topic,publication:W2531409750,topic:T11689,W2531409750,T11689,Adversarial Robustness in Machine Learning,0.9994999766349792
has_topic:publication:W2531409750->topic:T10036,has_topic,publication:W2531409750,topic:T10036,W2531409750,T10036,Advanced Neural Network Applications,0.9994000196456909
has_topic:publication:W2570343428->topic:T10036,has_topic,publication:W2570343428,topic:T10036,W2570343428,T10036,Advanced Neural Network Applications,1.0
has_topic:publication:W2570343428->topic:T10627,has_topic,publication:W2570343428,topic:T10627,W2570343428,T10627,Advanced Image and Video Retrieval Techniques,0.9983000159263611
has_topic:publication:W2570343428->topic:T11714,has_topic,publication:W2570343428,topic:T11714,W2570343428,T11714,Multimodal Machine Learning Applications,0.9927999973297119
has_topic:publication:W2502134830->topic:T12379,has_topic,publication:W2502134830,topic:T12379,W2502134830,T12379,Cancer Diagnosis and Treatment,0.9789000153541565
has_topic:publication:W2502134830->topic:T10158,has_topic,publication:W2502134830,topic:T10158,W2502134830,T10158,Cancer Immunotherapy and Biomarkers,0.9714000225067139
has_topic:publication:W2502134830->topic:T11287,has_topic,publication:W2502134830,topic:T11287,W2502134830,T11287,Cancer Genomics and Diagnostics,0.97079998254776
has_topic:publication:W2194775991->topic:T10036,has_topic,publication:W2194775991,topic:T10036,W2194775991,T10036,Advanced Neural Network Applications,1.0
has_topic:publication:W2194775991->topic:T11307,has_topic,publication:W2194775991,topic:T11307,W2194775991,T11307,Domain Adaptation and Few-Shot Learning,0.9998000264167786
has_topic:publication:W2194775991->topic:T10627,has_topic,publication:W2194775991,topic:T10627,W2194775991,T10627,Advanced Image and Video Retrieval Techniques,0.9993000030517578
has_topic:publication:W2183341477->topic:T10036,has_topic,publication:W2183341477,topic:T10036,W2183341477,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W2183341477->topic:T11689,has_topic,publication:W2183341477,topic:T11689,W2183341477,T11689,Adversarial Robustness in Machine Learning,0.9994999766349792
has_topic:publication:W2183341477->topic:T11512,has_topic,publication:W2183341477,topic:T11512,W2183341477,T11512,Anomaly Detection Techniques and Applications,0.9993000030517578
has_topic:publication:W3106250896->topic:T11181,has_topic,publication:W3106250896,topic:T11181,W3106250896,T11181,Advanced Data Storage Technologies,0.9969000220298767
has_topic:publication:W3106250896->topic:T10036,has_topic,publication:W3106250896,topic:T10036,W3106250896,T10036,Advanced Neural Network Applications,0.9909999966621399
has_topic:publication:W3106250896->topic:T11992,has_topic,publication:W3106250896,topic:T11992,W3106250896,T11992,CCD and CMOS Imaging Sensors,0.9732000231742859
has_topic:publication:W2295598076->topic:T12535,has_topic,publication:W2295598076,topic:T12535,W2295598076,T12535,Machine Learning and Data Classification,0.9995999932289124
has_topic:publication:W2295598076->topic:T12072,has_topic,publication:W2295598076,topic:T12072,W2295598076,T12072,Machine Learning and Algorithms,0.9991999864578247
has_topic:publication:W2295598076->topic:T11269,has_topic,publication:W2295598076,topic:T11269,W2295598076,T11269,Algorithms and Data Compression,0.9965999722480774
has_topic:publication:W1677182931->topic:T10036,has_topic,publication:W1677182931,topic:T10036,W1677182931,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W1677182931->topic:T11307,has_topic,publication:W1677182931,topic:T11307,W1677182931,T11307,Domain Adaptation and Few-Shot Learning,0.9995999932289124
has_topic:publication:W1677182931->topic:T11689,has_topic,publication:W1677182931,topic:T11689,W1677182931,T11689,Adversarial Robustness in Machine Learning,0.9976999759674072
has_topic:publication:W1536680647->topic:T10036,has_topic,publication:W1536680647,topic:T10036,W1536680647,T10036,Advanced Neural Network Applications,1.0
has_topic:publication:W1536680647->topic:T10627,has_topic,publication:W1536680647,topic:T10627,W1536680647,T10627,Advanced Image and Video Retrieval Techniques,0.9994999766349792
has_topic:publication:W1536680647->topic:T10331,has_topic,publication:W1536680647,topic:T10331,W1536680647,T10331,Video Surveillance and Tracking Methods,0.9944000244140625
has_topic:publication:W1903029394->topic:T10036,has_topic,publication:W1903029394,topic:T10036,W1903029394,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W1903029394->topic:T11307,has_topic,publication:W1903029394,topic:T11307,W1903029394,T11307,Domain Adaptation and Few-Shot Learning,0.9993000030517578
has_topic:publication:W1903029394->topic:T11714,has_topic,publication:W1903029394,topic:T11714,W1903029394,T11714,Multimodal Machine Learning Applications,0.9987999796867371
has_topic:publication:W2097117768->topic:T10036,has_topic,publication:W2097117768,topic:T10036,W2097117768,T10036,Advanced Neural Network Applications,0.9998999834060669
has_topic:publication:W2097117768->topic:T10627,has_topic,publication:W2097117768,topic:T10627,W2097117768,T10627,Advanced Image and Video Retrieval Techniques,0.9994999766349792
has_topic:publication:W2097117768->topic:T11307,has_topic,publication:W2097117768,topic:T11307,W2097117768,T11307,Domain Adaptation and Few-Shot Learning,0.9993000030517578
has_topic:publication:W2132905138->topic:T11746,has_topic,publication:W2132905138,topic:T11746,W2132905138,T11746,Inorganic and Organometallic Chemistry,0.051100000739097595
has_topic:publication:W2132905138->topic:T12044,has_topic,publication:W2132905138,topic:T12044,W2132905138,T12044,Advanced Physical and Chemical Molecular Interactions,0.04910000041127205
has_topic:publication:W2132905138->topic:T14311,has_topic,publication:W2132905138,topic:T14311,W2132905138,T14311,Electrical and Electromagnetic Research,0.01549999974668026
has_topic:publication:W2095705004->topic:T12535,has_topic,publication:W2095705004,topic:T12535,W2095705004,T12535,Machine Learning and Data Classification,0.9994000196456909
has_topic:publication:W2095705004->topic:T12072,has_topic,publication:W2095705004,topic:T12072,W2095705004,T12072,Machine Learning and Algorithms,0.9983999729156494
has_topic:publication:W2095705004->topic:T10320,has_topic,publication:W2095705004,topic:T10320,W2095705004,T10320,Neural Networks and Applications,0.9969000220298767
has_topic:publication:W2250539671->topic:T10028,has_topic,publication:W2250539671,topic:T10028,W2250539671,T10028,Topic Modeling,1.0
has_topic:publication:W2250539671->topic:T10181,has_topic,publication:W2250539671,topic:T10181,W2250539671,T10181,Natural Language Processing Techniques,0.9998999834060669
has_topic:publication:W2250539671->topic:T11550,has_topic,publication:W2250539671,topic:T11550,W2250539671,T11550,Text and Document Classification Technologies,0.9943000078201294
has_topic:publication:W2157331557->topic:T10181,has_topic,publication:W2157331557,topic:T10181,W2157331557,T10181,Natural Language Processing Techniques,1.0
has_topic:publication:W2157331557->topic:T10028,has_topic,publication:W2157331557,topic:T10028,W2157331557,T10028,Topic Modeling,0.9998999834060669
has_topic:publication:W2157331557->topic:T10201,has_topic,publication:W2157331557,topic:T10201,W2157331557,T10201,Speech Recognition and Synthesis,0.9961000084877014
has_topic:publication:W377384883->topic:T12880,has_topic,publication:W377384883,topic:T12880,W377384883,T12880,Qualitative Research Methods and Applications,0.1266999989748001
has_topic:publication:W2102605133->topic:T10036,has_topic,publication:W2102605133,topic:T10036,W2102605133,T10036,Advanced Neural Network Applications,1.0
has_topic:publication:W2102605133->topic:T10627,has_topic,publication:W2102605133,topic:T10627,W2102605133,T10627,Advanced Image and Video Retrieval Techniques,0.9997000098228455
has_topic:publication:W2102605133->topic:T11307,has_topic,publication:W2102605133,topic:T11307,W2102605133,T11307,Domain Adaptation and Few-Shot Learning,0.9988999962806702
has_topic:publication:W1849190772->topic:T13748,has_topic,publication:W1849190772,topic:T13748,W1849190772,T13748,Advanced Statistical Modeling Techniques,0.3790999948978424
has_topic:publication:W4299627282->topic:T12175,has_topic,publication:W4299627282,topic:T12175,W4299627282,T12175,Social Representations and Identity,0.7950000166893005
has_topic:publication:W1530155851->topic:T11761,has_topic,publication:W1530155851,topic:T11761,W1530155851,T11761,Resilience and Mental Health,0.24369999766349792
