id,type,year,label,publication_id,title,journal_id,journal_name,cited_by_count,name,issn_l,source_type,host_organization_name,person_id,display_name,orcid,affiliation_id,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
affiliation:I1308126019,affiliation,,National Oceanic and Atmospheric Administration,,,,,,,,,,,,,I1308126019,National Oceanic and Atmospheric Administration,US,government,38.89511,-77.03637,
affiliation:I1297288678,affiliation,,National Renewable Energy Laboratory,,,,,,,,,,,,,I1297288678,National Renewable Energy Laboratory,US,facility,39.75554,-105.2211,
affiliation:I4210159778,affiliation,,National Research Council Canada,,,,,,,,,,,,,I4210159778,National Research Council Canada,CA,government,45.41117,-75.69812,
affiliation:I887846188,affiliation,,National Research Nuclear University MEPhI,,,,,,,,,,,,,I887846188,National Research Nuclear University MEPhI,RU,education,55.75222,37.61556,
affiliation:I118501908,affiliation,,National Research University Higher School of Economics,,,,,,,,,,,,,I118501908,National Research University Higher School of Economics,RU,education,55.761287689208984,37.63307189941406,
affiliation:I16733864,affiliation,,National Taiwan University,,,,,,,,,,,,,I16733864,National Taiwan University,TW,education,25.05306,121.52639,
affiliation:I4210112098,affiliation,,National University,,,,,,,,,,,,,I4210112098,National University,US,education,32.83356475830078,-117.27500915527344,
affiliation:I165932596,affiliation,,National University of Singapore,,,,,,,,,,,,,I165932596,National University of Singapore,SG,education,1.28967,103.85007,
affiliation:I1314135232,affiliation,,Nationwide Children's Hospital,,,,,,,,,,,,,I1314135232,Nationwide Children's Hospital,US,funder,39.961181640625,-82.99878692626953,
affiliation:I4210157555,affiliation,,Native American Technologies (United States),,,,,,,,,,,,,I4210157555,Native American Technologies (United States),US,company,39.73237228393555,-105.13472747802734,
affiliation:I4210110903,affiliation,,Natural History Museum Aarhus,,,,,,,,,,,,,I4210110903,Natural History Museum Aarhus,DK,archive,56.15673828125,10.210760116577148,
affiliation:I2802287952,affiliation,,Naval Surface Warfare Center,,,,,,,,,,,,,I2802287952,Naval Surface Warfare Center,US,facility,38.895111083984375,-77.03636932373047,
affiliation:I118347220,affiliation,,NEC (Japan),,,,,,,,,,,,,I118347220,NEC (Japan),JP,company,35.68949890136719,139.69171142578125,
affiliation:I2802430469,affiliation,,Nederlandse Spoorwegen,,,,,,,,,,,,,I2802430469,Nederlandse Spoorwegen,NL,company,52.088077545166016,5.112872123718262,
affiliation:I4210095242,affiliation,,Netherlands eScience Center,,,,,,,,,,,,,I4210095242,Netherlands eScience Center,NL,funder,52.37403106689453,4.889689922332764,
affiliation:I2800314821,affiliation,,New Haven Public Schools,,,,,,,,,,,,,I2800314821,New Haven Public Schools,US,education,41.30584716796875,-72.93047332763672,
affiliation:I79559882,affiliation,,New York Chiropractic College,,,,,,,,,,,,,I79559882,New York Chiropractic College,US,education,42.91189193725586,-76.7564697265625,
affiliation:I4210151462,affiliation,,New York Genome Center,,,,,,,,,,,,,I4210151462,New York Genome Center,US,facility,40.714271545410156,-74.00596618652344,
affiliation:I33086117,affiliation,,New York Psychoanalytic Society and Institute,,,,,,,,,,,,,I33086117,New York Psychoanalytic Society and Institute,US,other,40.77570724487305,-73.95386505126953,
affiliation:I4388891851,affiliation,,New York State Psychiatric Institute,,,,,,,,,,,,,I4388891851,New York State Psychiatric Institute,,healthcare,40.78342819213867,-73.96624755859375,
affiliation:I57206974,affiliation,,New York University,,,,,,,,,,,,,I57206974,New York University,US,education,40.714271545410156,-74.00596618652344,
affiliation:I1340179700,affiliation,,NewYork–Presbyterian Hospital,,,,,,,,,,,,,I1340179700,NewYork–Presbyterian Hospital,US,healthcare,40.714271545410156,-74.00596618652344,
affiliation:I4210099570,affiliation,,NHS Highland,,,,,,,,,,,,,I4210099570,NHS Highland,GB,healthcare,57.48228454589844,-4.18186092376709,
affiliation:I4210119147,affiliation,,NIHR Bristol Biomedical Research Centre,,,,,,,,,,,,,I4210119147,NIHR Bristol Biomedical Research Centre,GB,government,51.45523,-2.59665,
affiliation:I4210159183,affiliation,,NIHR Clinical Research Network,,,,,,,,,,,,,I4210159183,NIHR Clinical Research Network,GB,government,53.79648,-1.54785,
affiliation:I4210136696,affiliation,,NIHR Surgical Reconstruction and Microbiology Research Centre,,,,,,,,,,,,,I4210136696,NIHR Surgical Reconstruction and Microbiology Research Centre,GB,facility,52.48142,-1.89983,
affiliation:I71395657,affiliation,,Niigata University,,,,,,,,,,,,,I71395657,Niigata University,JP,education,37.88637161254883,139.00588989257812,
affiliation:I4210127460,affiliation,,Ningxia Medical University,,,,,,,,,,,,,I4210127460,Ningxia Medical University,CN,education,38.441062927246094,106.27784729003906,
affiliation:I4210139449,affiliation,,Ningxia Medical University General Hospital,,,,,,,,,,,,,I4210139449,Ningxia Medical University General Hospital,CN,healthcare,38.43199920654297,106.27351379394531,
affiliation:I2802094821,affiliation,,NOAA Atlantic Oceanographic and Meteorological Laboratories,,,,,,,,,,,,,I2802094821,NOAA Atlantic Oceanographic and Meteorological Laboratories,US,government,25.774269104003906,-80.19365692138672,
affiliation:I4210132178,affiliation,,NOAA Chemical Sciences Laboratory,,,,,,,,,,,,,I4210132178,NOAA Chemical Sciences Laboratory,US,government,40.014991760253906,-105.27055358886719,
affiliation:I1316690553,affiliation,,NOAA National Ocean Service,,,,,,,,,,,,,I1316690553,NOAA National Ocean Service,US,funder,38.99066925048828,-77.02609252929688,
affiliation:I72090969,affiliation,,Nokia (United States),,,,,,,,,,,,,I72090969,Nokia (United States),US,company,32.894039154052734,-96.96580505371094,
affiliation:I137902535,affiliation,,North Carolina State University,,,,,,,,,,,,,I137902535,North Carolina State University,US,education,35.7721,-78.63861,
affiliation:I12912129,affiliation,,Northeastern University,,,,,,,,,,,,,I12912129,Northeastern University,US,education,42.358428955078125,-71.05976867675781,
affiliation:I203172682,affiliation,,Northern Arizona University,,,,,,,,,,,,,I203172682,Northern Arizona University,US,education,35.19807052612305,-111.6512680053711,
affiliation:I2802162544,affiliation,,Northern Gulf Institute,,,,,,,,,,,,,I2802162544,Northern Gulf Institute,US,facility,33.47026824951172,-88.83394622802734,
affiliation:I111979921,affiliation,,Northwestern University,,,,,,,,,,,,,I111979921,Northwestern University,US,education,42.04114,-87.69006,
affiliation:I2802052328,affiliation,,Northwick Park Hospital,,,,,,,,,,,,,I2802052328,Northwick Park Hospital,GB,healthcare,51.57600021362305,-0.3196899890899658,
affiliation:I2801049993,affiliation,,Norwegian Cancer Society,,,,,,,,,,,,,I2801049993,Norwegian Cancer Society,NO,nonprofit,59.91273,10.74609,
affiliation:I1333353642,affiliation,,Norwegian Institute of Public Health,,,,,,,,,,,,,I1333353642,Norwegian Institute of Public Health,NO,funder,59.9127311706543,10.746089935302734,
affiliation:I1314042554,affiliation,,Norwegian Meteorological Institute,,,,,,,,,,,,,I1314042554,Norwegian Meteorological Institute,NO,government,59.9127311706543,10.746089935302734,
affiliation:I1283582996,affiliation,,Novartis (Switzerland),,,,,,,,,,,,,I1283582996,Novartis (Switzerland),CH,company,47.55839157104492,7.573269844055176,
affiliation:I4400600974,affiliation,,Novartis Institutes for BioMedical Research,,,,,,,,,,,,,I4400600974,Novartis Institutes for BioMedical Research,,funder,47.55773162841797,7.593609809875488,
affiliation:I2801134892,affiliation,,Novo Nordisk Foundation,,,,,,,,,,,,,I2801134892,Novo Nordisk Foundation,DK,facility,55.67594,12.56553,
affiliation:I2801809904,affiliation,,Nuffield Orthopaedic Centre,,,,,,,,,,,,,I2801809904,Nuffield Orthopaedic Centre,GB,healthcare,51.75442123413086,-1.2093349695205688,
affiliation:I4387156410,affiliation,,"Nutrition, métabolismes et cancer",,,,,,,,,,,,,I4387156410,"Nutrition, métabolismes et cancer",FR,facility,48.11198,-1.67429,
affiliation:I1289243028,affiliation,,Oak Ridge National Laboratory,,,,,,,,,,,,,I1289243028,Oak Ridge National Laboratory,US,facility,36.01036071777344,-84.26963806152344,
affiliation:I2801498763,affiliation,,Odense University Hospital,,,,,,,,,,,,,I2801498763,Odense University Hospital,DK,funder,55.395938873291016,10.388310432434082,
affiliation:I4210146201,affiliation,,Office of International Affairs,,,,,,,,,,,,,I4210146201,Office of International Affairs,US,government,38.895111083984375,-77.03636932373047,
affiliation:I4210091794,affiliation,,Office of the Director,,,,,,,,,,,,,I4210091794,Office of the Director,US,other,38.98067092895508,-77.10025787353516,
affiliation:I822440,affiliation,,Okanagan University College,,,,,,,,,,,,,I822440,Okanagan University College,CA,education,49.88307,-119.48568,
affiliation:I188760350,affiliation,,Ollscoil na Gaillimhe – University of Galway,,,,,,,,,,,,,I188760350,Ollscoil na Gaillimhe – University of Galway,IE,education,53.2724494934082,-9.050950050354004,
affiliation:I112260969,affiliation,,Ontario Institute for Cancer Research,,,,,,,,,,,,,I112260969,Ontario Institute for Cancer Research,CA,funder,43.70642852783203,-79.39864349365234,
affiliation:I4210161460,affiliation,,OpenAI (United States),,,,,,,,,,,,,I4210161460,OpenAI (United States),US,company,37.77492904663086,-122.41941833496094,
affiliation:I165690674,affiliation,,Oregon Health & Science University,,,,,,,,,,,,,I165690674,Oregon Health & Science University,US,education,45.5234489440918,-122.67620849609375,
affiliation:I98285908,affiliation,,Osaka University,,,,,,,,,,,,,I98285908,Osaka University,JP,education,34.69379,135.50107,
affiliation:I2800722420,affiliation,,Ottawa Hospital,,,,,,,,,,,,,I2800722420,Ottawa Hospital,CA,funder,45.41117,-75.69812,
affiliation:I4388482656,affiliation,,Ottawa Hospital Research Institute,,,,,,,,,,,,,I4388482656,Ottawa Hospital Research Institute,,healthcare,45.411170959472656,-75.6981201171875,
affiliation:I9374425,affiliation,,Ottawa University,,,,,,,,,,,,,I9374425,Ottawa University,US,education,38.60258865356445,-95.26554107666016,
affiliation:I95793202,affiliation,,Otto-von-Guericke University Magdeburg,,,,,,,,,,,,,I95793202,Otto-von-Guericke University Magdeburg,DE,education,52.12773,11.62916,
affiliation:I4210165084,affiliation,,Oulu Deaconess Institute,,,,,,,,,,,,,I4210165084,Oulu Deaconess Institute,FI,healthcare,65.01236,25.46816,
affiliation:I2799272722,affiliation,,Oulu University Hospital,,,,,,,,,,,,,I2799272722,Oulu University Hospital,FI,healthcare,65.01235961914062,25.46816062927246,
affiliation:I63586086,affiliation,,Oulu University of Applied Sciences,,,,,,,,,,,,,I63586086,Oulu University of Applied Sciences,FI,education,65.01235961914062,25.46816062927246,
affiliation:I4210129944,affiliation,,"Oxford Centre for Diabetes, Endocrinology and Metabolism",,,,,,,,,,,,,I4210129944,"Oxford Centre for Diabetes, Endocrinology and Metabolism",GB,facility,51.75642013549805,-1.249796986579895,
affiliation:I68554272,affiliation,,Pacific Biosciences (United States),,,,,,,,,,,,,I68554272,Pacific Biosciences (United States),US,company,37.4786376953125,-122.14472961425781,
affiliation:I142606810,affiliation,,Pacific Northwest National Laboratory,,,,,,,,,,,,,I142606810,Pacific Northwest National Laboratory,US,facility,46.28569030761719,-119.28446197509766,
affiliation:I206945453,affiliation,,Paderborn University,,,,,,,,,,,,,I206945453,Paderborn University,DE,education,51.719051361083984,8.754389762878418,
affiliation:I1743320,affiliation,,Palo Alto University,,,,,,,,,,,,,I1743320,Palo Alto University,US,education,37.38228225708008,-122.18754577636719,
affiliation:I27945538,affiliation,,Paracelsus Medical University,,,,,,,,,,,,,I27945538,Paracelsus Medical University,AT,education,47.79941177368164,13.043990135192871,
affiliation:I20231570,affiliation,,Peking University,,,,,,,,,,,,,I20231570,Peking University,CN,education,39.9075,116.39723,
affiliation:I4210130930,affiliation,,Peking University First Hospital,,,,,,,,,,,,,I4210130930,Peking University First Hospital,CN,healthcare,39.907501220703125,116.39723205566406,
affiliation:I4210124809,affiliation,,Peking University People's Hospital,,,,,,,,,,,,,I4210124809,Peking University People's Hospital,CN,healthcare,39.907501220703125,116.39723205566406,
affiliation:I130769515,affiliation,,Pennsylvania State University,,,,,,,,,,,,,I130769515,Pennsylvania State University,US,education,40.79339,-77.86,
affiliation:I4210164629,affiliation,,Pension Fund for Care and Well-Being,,,,,,,,,,,,,I4210164629,Pension Fund for Care and Well-Being,NL,nonprofit,52.09098815917969,5.229771137237549,
affiliation:I180857899,affiliation,,Pfizer (United States),,,,,,,,,,,,,I180857899,Pfizer (United States),US,company,40.71427,-74.00597,
affiliation:I67527582,affiliation,,Philadelphia Fire Department,,,,,,,,,,,,,I67527582,Philadelphia Fire Department,US,government,39.96129608154297,-75.14105224609375,
affiliation:I4210124153,affiliation,,Phoenix Children's Hospital,,,,,,,,,,,,,I4210124153,Phoenix Children's Hospital,US,healthcare,33.44837951660156,-112.07404327392578,
affiliation:I4210094622,affiliation,,"Physiologie, Environnement et Génétique pour l'Animal et les Systèmes d'Elevage",,,,,,,,,,,,,I4210094622,"Physiologie, Environnement et Génétique pour l'Animal et les Systèmes d'Elevage",FR,facility,48.1534,-1.82618,
affiliation:I4780363,affiliation,,Pittsburg State University,,,,,,,,,,,,,I4780363,Pittsburg State University,US,education,37.41088104248047,-94.70496368408203,
affiliation:I4210151202,affiliation,,Plant (United States),,,,,,,,,,,,,I4210151202,Plant (United States),US,company,37.865291595458984,-122.3017349243164,
affiliation:I45683168,affiliation,,Polytechnique Montréal,,,,,,,,,,,,,I45683168,Polytechnique Montréal,CA,education,45.50884,-73.58781,
affiliation:I177881444,affiliation,,Pomona College,,,,,,,,,,,,,I177881444,Pomona College,US,education,34.0966796875,-117.71977996826172,
affiliation:I170486558,affiliation,,Pompeu Fabra University,,,,,,,,,,,,,I170486558,Pompeu Fabra University,ES,education,41.38879,2.15899,
affiliation:I162148367,affiliation,,Pontificia Universidad Católica de Chile,,,,,,,,,,,,,I162148367,Pontificia Universidad Católica de Chile,CL,education,-33.45694,-70.64827,
affiliation:I126345244,affiliation,,Portland State University,,,,,,,,,,,,,I126345244,Portland State University,US,education,45.5234489440918,-122.67620849609375,
affiliation:I2802654988,affiliation,,Princess Margaret Cancer Centre,,,,,,,,,,,,,I2802654988,Princess Margaret Cancer Centre,CA,healthcare,43.658084869384766,-79.3901138305664,
affiliation:I4210119445,affiliation,,Princess Margaret Hospital,,,,,,,,,,,,,I4210119445,Princess Margaret Hospital,NZ,healthcare,-43.57079315185547,172.620849609375,
affiliation:I20089843,affiliation,,Princeton University,,,,,,,,,,,,,I20089843,Princeton University,US,education,40.34872,-74.65905,
affiliation:I4210119540,affiliation,,Province of Antwerp,,,,,,,,,,,,,I4210119540,Province of Antwerp,BE,government,51.21666717529297,4.4166669845581055,
affiliation:I4210122552,affiliation,,Psykiatrien i Region Syddanmark,,,,,,,,,,,,,I4210122552,Psykiatrien i Region Syddanmark,DK,healthcare,55.499542236328125,9.724417686462402,
affiliation:I4210111905,affiliation,,Public Health Institute,,,,,,,,,,,,,I4210111905,Public Health Institute,US,healthcare,37.804405212402344,-122.27519226074219,
affiliation:I4210125326,affiliation,,Public Health Ontario,,,,,,,,,,,,,I4210125326,Public Health Ontario,CA,healthcare,43.66012954711914,-79.3899154663086,
affiliation:I219193219,affiliation,,Purdue University West Lafayette,,,,,,,,,,,,,I219193219,Purdue University West Lafayette,US,education,40.42587,-86.90807,
affiliation:I1301390666,affiliation,,Qatar Airways (Qatar),,,,,,,,,,,,,I1301390666,Qatar Airways (Qatar),QA,company,25.285449981689453,51.53096008300781,
affiliation:I4210087899,affiliation,,Qatar Mining (Qatar),,,,,,,,,,,,,I4210087899,Qatar Mining (Qatar),QA,company,25.319400787353516,51.527687072753906,
